Zip Code,Place Name,County,State,State Abbreviation,Latitude,Longitude
20752,Suitland,Prince George's,Maryland,MD,38.8487,-76.9239
20753,District Heights,Prince George's,Maryland,MD,38.8336,-76.8777
20754,Dunkirk,Calvert,Maryland,MD,38.7408,-76.6427
20755,Fort George G Meade,Anne Arundel,Maryland,MD,39.1059,-76.7467
20757,Temple Hills,Prince George's,Maryland,MD,38.814,-76.9455
20758,Friendship,Anne Arundel,Maryland,MD,38.7361,-76.5835
20759,Fulton,Howard,Maryland,MD,39.1502,-76.93
20762,Andrews Air Force Base,Prince George's,Maryland,MD,38.8062,-76.8756
20763,Savage,Howard,Maryland,MD,39.138,-76.8218
20764,Shady Side,Anne Arundel,Maryland,MD,38.8368,-76.5109
20765,Galesville,Anne Arundel,Maryland,MD,38.8446,-76.5456
20768,Greenbelt,Prince George's,Maryland,MD,39.0046,-76.8755
20769,Glenn Dale,Prince George's,Maryland,MD,38.9766,-76.8053
20770,Greenbelt,Prince George's,Maryland,MD,38.9996,-76.884
20771,Greenbelt,Prince George's,Maryland,MD,39.0046,-76.8755
20772,Upper Marlboro,Prince George's,Maryland,MD,38.8377,-76.798
20773,Upper Marlboro,Prince George's,Maryland,MD,38.8159,-76.7497
20774,Upper Marlboro,Prince George's,Maryland,MD,38.8682,-76.8156
20775,Upper Marlboro,Prince George's,Maryland,MD,38.8336,-76.8777
20776,Harwood,Anne Arundel,Maryland,MD,38.8582,-76.6145
20777,Highland,Howard,Maryland,MD,39.1843,-76.9686
20778,West River,Anne Arundel,Maryland,MD,38.8252,-76.5391
20779,Tracys Landing,Anne Arundel,Maryland,MD,38.7671,-76.5752
20781,Hyattsville,Prince George's,Maryland,MD,38.9506,-76.9347
20782,Hyattsville,Prince George's,Maryland,MD,38.9647,-76.9649
20783,Hyattsville,Prince George's,Maryland,MD,39.0005,-76.9723
20784,Hyattsville,Prince George's,Maryland,MD,38.9513,-76.8958
20785,Hyattsville,Prince George's,Maryland,MD,38.9223,-76.8755
20787,Hyattsville,Prince George's,Maryland,MD,38.9871,-76.9824
20788,Hyattsville,Prince George's,Maryland,MD,38.9694,-76.9509
20790,Capitol Heights,Prince George's,Maryland,MD,38.8336,-76.8777
20791,Capitol Heights,Prince George's,Maryland,MD,38.8336,-76.8777
20792,Upper Marlboro,Prince George's,Maryland,MD,38.8158,-76.75
20794,Jessup,Howard,Maryland,MD,39.1484,-76.7922
20797,Southern Md Facility,Prince George's,Maryland,MD,38.8336,-76.8777
20799,Capitol Heights,Prince George's,Maryland,MD,38.8336,-76.8777
20810,Bethesda,Montgomery,Maryland,MD,38.9806,-77.1008
20811,Bethesda,Montgomery,Maryland,MD,38.9806,-77.1008
20812,Glen Echo,Montgomery,Maryland,MD,38.9693,-77.1435
20813,Bethesda,Montgomery,Maryland,MD,39.144,-77.2076
20814,Bethesda,Montgomery,Maryland,MD,39.0003,-77.1022
20815,Chevy Chase,Montgomery,Maryland,MD,38.978,-77.082
20816,Bethesda,Montgomery,Maryland,MD,38.9585,-77.1153
20817,Bethesda,Montgomery,Maryland,MD,38.9896,-77.1538
20818,Cabin John,Montgomery,Maryland,MD,38.9743,-77.1591
20824,Bethesda,Montgomery,Maryland,MD,38.9807,-77.1003
20825,Chevy Chase,Montgomery,Maryland,MD,39.0029,-77.0712
20827,Bethesda,Montgomery,Maryland,MD,39.144,-77.2076
20830,Olney,Montgomery,Maryland,MD,39.1552,-77.0667
20832,Olney,Montgomery,Maryland,MD,39.1526,-77.0749
20833,Brookeville,Montgomery,Maryland,MD,39.1871,-77.0603
20837,Poolesville,Montgomery,Maryland,MD,39.1386,-77.4067
20838,Barnesville,Montgomery,Maryland,MD,39.2233,-77.3764
20839,Beallsville,Montgomery,Maryland,MD,39.1671,-77.4144
20841,Boyds,Montgomery,Maryland,MD,39.21,-77.3167
20842,Dickerson,Montgomery,Maryland,MD,39.2126,-77.4199
20847,Rockville,Montgomery,Maryland,MD,39.084,-77.1528
20848,Rockville,Montgomery,Maryland,MD,39.144,-77.2076
20849,Rockville,Montgomery,Maryland,MD,39.084,-77.1528
20850,Rockville,Montgomery,Maryland,MD,39.087,-77.168
20851,Rockville,Montgomery,Maryland,MD,39.0763,-77.1234
20852,Rockville,Montgomery,Maryland,MD,39.0496,-77.1204
20853,Rockville,Montgomery,Maryland,MD,39.0887,-77.095
20854,Potomac,Montgomery,Maryland,MD,39.0388,-77.1922
20855,Derwood,Montgomery,Maryland,MD,39.1345,-77.1477
20857,Rockville,Montgomery,Maryland,MD,39.084,-77.1528
20859,Potomac,Montgomery,Maryland,MD,39.144,-77.2076
20860,Sandy Spring,Montgomery,Maryland,MD,39.1503,-77.0291
20861,Ashton,Montgomery,Maryland,MD,39.151,-76.9924
20862,Brinklow,Montgomery,Maryland,MD,39.1838,-77.0163
20866,Burtonsville,Montgomery,Maryland,MD,39.0922,-76.9339
20868,Spencerville,Montgomery,Maryland,MD,39.1223,-76.9722
20871,Clarksburg,Montgomery,Maryland,MD,39.2387,-77.2794
20872,Damascus,Montgomery,Maryland,MD,39.2761,-77.2131
20874,Germantown,Montgomery,Maryland,MD,39.1355,-77.2822
20875,Germantown,Montgomery,Maryland,MD,39.144,-77.2076
20876,Germantown,Montgomery,Maryland,MD,39.188,-77.2358
20877,Gaithersburg,Montgomery,Maryland,MD,39.1419,-77.189
20878,Gaithersburg,Montgomery,Maryland,MD,39.1125,-77.2515
20879,Gaithersburg,Montgomery,Maryland,MD,39.173,-77.1855
20880,Washington Grove,Montgomery,Maryland,MD,39.1388,-77.1726
20882,Gaithersburg,Montgomery,Maryland,MD,39.2335,-77.1458
20883,Gaithersburg,Montgomery,Maryland,MD,39.0883,-77.1568
20884,Gaithersburg,Montgomery,Maryland,MD,39.144,-77.2076
20885,Gaithersburg,Montgomery,Maryland,MD,39.1874,-77.2028
20886,Montgomery Village,Montgomery,Maryland,MD,39.1757,-77.1873
20889,Bethesda,Montgomery,Maryland,MD,39.144,-77.2076
20891,Kensington,Montgomery,Maryland,MD,39.0257,-77.0764
20892,Bethesda,Montgomery,Maryland,MD,39.0024,-77.1034
20894,Bethesda,Montgomery,Maryland,MD,39.144,-77.2076
20895,Kensington,Montgomery,Maryland,MD,39.0298,-77.0793
20896,Garrett Park,Montgomery,Maryland,MD,39.0365,-77.0931
20897,Suburb Maryland Fac,Montgomery,Maryland,MD,39.144,-77.2076
20898,Gaithersburg,Montgomery,Maryland,MD,39.144,-77.2076
20899,Gaithersburg,Montgomery,Maryland,MD,39.1403,-77.222
20901,Silver Spring,Montgomery,Maryland,MD,39.0191,-77.0076
20902,Silver Spring,Montgomery,Maryland,MD,39.04,-77.0444
20903,Silver Spring,Montgomery,Maryland,MD,39.0095,-76.9846
20904,Silver Spring,Montgomery,Maryland,MD,39.0668,-76.9969
20905,Silver Spring,Montgomery,Maryland,MD,39.1148,-77.0059
20906,Silver Spring,Montgomery,Maryland,MD,39.084,-77.0613
20907,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
20908,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
20910,Silver Spring,Montgomery,Maryland,MD,38.9982,-77.0338
20911,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
20912,Takoma Park,Montgomery,Maryland,MD,38.9832,-77.0007
20913,Takoma Park,Prince George's,Maryland,MD,38.9779,-77.0075
20914,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
20915,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
20916,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
20918,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
20993,Silver Spring,Montgomery,Maryland,MD,39.0336,-76.9861
20997,Silver Spring,Montgomery,Maryland,MD,38.9907,-77.0261
21001,Aberdeen,Harford,Maryland,MD,39.5109,-76.1805
21005,Aberdeen Proving Ground,Harford,Maryland,MD,39.4771,-76.1208
21009,Abingdon,Harford,Maryland,MD,39.4744,-76.2997
21010,Gunpowder,Harford,Maryland,MD,39.3982,-76.2743
21012,Arnold,Anne Arundel,Maryland,MD,39.0476,-76.4941
21013,Baldwin,Baltimore,Maryland,MD,39.5194,-76.4927
21014,Bel Air,Harford,Maryland,MD,39.5394,-76.3564
21015,Bel Air,Harford,Maryland,MD,39.5303,-76.3153
21017,Belcamp,Harford,Maryland,MD,39.4756,-76.242
21018,Benson,Harford,Maryland,MD,39.5093,-76.3851
21020,Boring,Baltimore,Maryland,MD,39.5213,-76.8047
21022,Brooklandville,Baltimore,Maryland,MD,39.3979,-76.6717
21023,Butler,Baltimore,Maryland,MD,39.533,-76.7432
21027,Chase,Baltimore,Maryland,MD,39.3634,-76.3711
21028,Churchville,Harford,Maryland,MD,39.5648,-76.249
21029,Clarksville,Howard,Maryland,MD,39.2125,-76.9515
21030,Cockeysville,Baltimore,Maryland,MD,39.4919,-76.6677
21031,Hunt Valley,Baltimore,Maryland,MD,39.4805,-76.6553
21032,Crownsville,Anne Arundel,Maryland,MD,39.0489,-76.5935
21034,Darlington,Harford,Maryland,MD,39.654,-76.2278
21035,Davidsonville,Anne Arundel,Maryland,MD,38.9374,-76.6375
21036,Dayton,Howard,Maryland,MD,39.2339,-76.9968
21037,Edgewater,Anne Arundel,Maryland,MD,38.9149,-76.5424
21040,Edgewood,Harford,Maryland,MD,39.4277,-76.3055
21041,Ellicott City,Howard,Maryland,MD,39.2364,-76.9419
21042,Ellicott City,Howard,Maryland,MD,39.2726,-76.8614
21043,Ellicott City,Howard,Maryland,MD,39.2548,-76.8001
21044,Columbia,Howard,Maryland,MD,39.2141,-76.8788
21045,Columbia,Howard,Maryland,MD,39.2051,-76.8322
21046,Columbia,Howard,Maryland,MD,39.1702,-76.8538
21047,Fallston,Harford,Maryland,MD,39.527,-76.4328
21048,Finksburg,Carroll,Maryland,MD,39.4991,-76.9101
21050,Forest Hill,Harford,Maryland,MD,39.5755,-76.4008
21051,Fork,Baltimore,Maryland,MD,39.4731,-76.4484
21052,Fort Howard,Baltimore,Maryland,MD,39.207,-76.4456
21053,Freeland,Baltimore,Maryland,MD,39.694,-76.7223
21054,Gambrills,Anne Arundel,Maryland,MD,39.0407,-76.6819
21056,Gibson Island,Anne Arundel,Maryland,MD,39.0751,-76.4324
21057,Glen Arm,Baltimore,Maryland,MD,39.4575,-76.5153
21060,Glen Burnie,Anne Arundel,Maryland,MD,39.1702,-76.5798
21061,Glen Burnie,Anne Arundel,Maryland,MD,39.1618,-76.6297
21062,Glen Burnie,Anne Arundel,Maryland,MD,38.9742,-76.5949
21065,Hunt Valley,Baltimore,Maryland,MD,39.4883,-76.6538
21071,Glyndon,Baltimore,Maryland,MD,39.477,-76.815
21074,Hampstead,Carroll,Maryland,MD,39.6146,-76.8644
21075,Elkridge,Howard,Maryland,MD,39.2058,-76.7531
21076,Hanover,Anne Arundel,Maryland,MD,39.1551,-76.7215
21077,Harmans,Anne Arundel,Maryland,MD,39.1561,-76.6977
21078,Havre De Grace,Harford,Maryland,MD,39.5523,-76.1171
21082,Hydes,Baltimore,Maryland,MD,39.474,-76.4695
21084,Jarrettsville,Harford,Maryland,MD,39.6162,-76.4684
21085,Joppa,Harford,Maryland,MD,39.4242,-76.3541
21087,Kingsville,Baltimore,Maryland,MD,39.4558,-76.4147
21088,Lineboro,Carroll,Maryland,MD,39.7187,-76.8439
21090,Linthicum Heights,Anne Arundel,Maryland,MD,39.2092,-76.6681
21092,Long Green,Baltimore,Maryland,MD,39.4729,-76.523
21093,Lutherville Timonium,Baltimore,Maryland,MD,39.4332,-76.6546
21094,Lutherville Timonium,Baltimore,Maryland,MD,39.439,-76.5921
21102,Manchester,Carroll,Maryland,MD,39.6747,-76.8941
21104,Marriottsville,Carroll,Maryland,MD,39.3342,-76.9132
21105,Maryland Line,Baltimore,Maryland,MD,39.7114,-76.6595
21106,Mayo,Anne Arundel,Maryland,MD,38.8876,-76.5119
21108,Millersville,Anne Arundel,Maryland,MD,39.1041,-76.619
21111,Monkton,Baltimore,Maryland,MD,39.5662,-76.5979
21113,Odenton,Anne Arundel,Maryland,MD,39.0762,-76.6996
21114,Crofton,Anne Arundel,Maryland,MD,39.0112,-76.6802
21117,Owings Mills,Baltimore,Maryland,MD,39.4269,-76.7769
21120,Parkton,Baltimore,Maryland,MD,39.6422,-76.6737
21122,Pasadena,Anne Arundel,Maryland,MD,39.1206,-76.495
21123,Pasadena,Anne Arundel,Maryland,MD,38.9742,-76.5949
21128,Perry Hall,Baltimore,Maryland,MD,39.401,-76.451
21130,Perryman,Harford,Maryland,MD,39.4716,-76.2117
21131,Phoenix,Baltimore,Maryland,MD,39.4833,-76.5776
21132,Pylesville,Harford,Maryland,MD,39.6959,-76.4113
21133,Randallstown,Baltimore,Maryland,MD,39.3746,-76.8002
21136,Reisterstown,Baltimore,Maryland,MD,39.46,-76.8135
21139,Riderwood,Baltimore,Maryland,MD,39.4093,-76.6486
21140,Riva,Anne Arundel,Maryland,MD,38.9504,-76.5854
21144,Severn,Anne Arundel,Maryland,MD,39.1275,-76.698
21146,Severna Park,Anne Arundel,Maryland,MD,39.0811,-76.5577
21150,Simpsonville,Howard,Maryland,MD,39.2364,-76.9419
21152,Sparks Glencoe,Baltimore,Maryland,MD,39.5483,-76.6819
21153,Stevenson,Baltimore,Maryland,MD,39.4104,-76.713
21154,Street,Harford,Maryland,MD,39.6574,-76.3713
21155,Upperco,Baltimore,Maryland,MD,39.5676,-76.7972
21156,Upper Falls,Baltimore,Maryland,MD,39.4372,-76.3966
21157,Westminster,Carroll,Maryland,MD,39.5642,-76.9807
21158,Westminster,Carroll,Maryland,MD,39.607,-77.0294
21160,Whiteford,Harford,Maryland,MD,39.7077,-76.316
21161,White Hall,Harford,Maryland,MD,39.6618,-76.5666
21162,White Marsh,Baltimore,Maryland,MD,39.3923,-76.4132
21163,Woodstock,Baltimore,Maryland,MD,39.3498,-76.8456
21201,Baltimore,Baltimore (city),Maryland,MD,39.2946,-76.6252
21202,Baltimore,Baltimore (city),Maryland,MD,39.2998,-76.6075
21203,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21204,Towson,Baltimore,Maryland,MD,39.4072,-76.6038
21205,Baltimore,Baltimore (city),Maryland,MD,39.3009,-76.5799
21206,Baltimore,Baltimore (city),Maryland,MD,39.3365,-76.5411
21207,Gwynn Oak,Baltimore,Maryland,MD,39.3296,-76.7341
21208,Pikesville,Baltimore,Maryland,MD,39.3764,-76.729
21209,Baltimore,Baltimore (city),Maryland,MD,39.3716,-76.6744
21210,Baltimore,Baltimore (city),Maryland,MD,39.3507,-76.6321
21211,Baltimore,Baltimore (city),Maryland,MD,39.3316,-76.6336
21212,Baltimore,Baltimore (city),Maryland,MD,39.3626,-76.61
21213,Baltimore,Baltimore (city),Maryland,MD,39.3127,-76.581
21214,Baltimore,Baltimore (city),Maryland,MD,39.3521,-76.5644
21215,Baltimore,Baltimore (city),Maryland,MD,39.3446,-76.6794
21216,Baltimore,Baltimore (city),Maryland,MD,39.3093,-76.6699
21217,Baltimore,Baltimore (city),Maryland,MD,39.3064,-76.6393
21218,Baltimore,Baltimore (city),Maryland,MD,39.3265,-76.6048
21219,Sparrows Point,Baltimore,Maryland,MD,39.2296,-76.4455
21220,Middle River,Baltimore,Maryland,MD,39.3401,-76.4153
21221,Essex,Baltimore,Maryland,MD,39.3086,-76.4533
21222,Dundalk,Baltimore,Maryland,MD,39.2655,-76.4935
21223,Baltimore,Baltimore (city),Maryland,MD,39.287,-76.6476
21224,Baltimore,Baltimore (city),Maryland,MD,39.2876,-76.5568
21225,Brooklyn,Anne Arundel,Maryland,MD,39.2259,-76.6153
21226,Curtis Bay,Anne Arundel,Maryland,MD,39.2109,-76.5597
21227,Halethorpe,Baltimore,Maryland,MD,39.2309,-76.6969
21228,Catonsville,Baltimore,Maryland,MD,39.2782,-76.7401
21229,Baltimore,Baltimore (city),Maryland,MD,39.2856,-76.6899
21230,Baltimore,Baltimore (city),Maryland,MD,39.2645,-76.6224
21231,Baltimore,Baltimore (city),Maryland,MD,39.2892,-76.59
21233,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21234,Parkville,Baltimore,Maryland,MD,39.3876,-76.5418
21235,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21236,Nottingham,Baltimore,Maryland,MD,39.3914,-76.4871
21237,Rosedale,Baltimore,Maryland,MD,39.3361,-76.5014
21239,Baltimore,Baltimore (city),Maryland,MD,39.361,-76.5891
21240,Baltimore,Anne Arundel,Maryland,MD,39.1753,-76.6732
21241,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21244,Windsor Mill,Baltimore,Maryland,MD,39.3331,-76.7849
21250,Baltimore,Baltimore,Maryland,MD,39.2582,-76.7131
21251,Baltimore,Baltimore,Maryland,MD,39.439,-76.5921
21252,Towson,Baltimore,Maryland,MD,39.4015,-76.6019
21263,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21264,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21270,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21273,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21275,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21278,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21279,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21280,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21281,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21282,Pikesville,Baltimore,Maryland,MD,39.3743,-76.7225
21284,Towson,Baltimore,Maryland,MD,39.4015,-76.6019
21285,Towson,Baltimore,Maryland,MD,39.4015,-76.6019
21286,Towson,Baltimore,Maryland,MD,39.4143,-76.5761
21287,Baltimore,Baltimore (city),Maryland,MD,39.2975,-76.5927
21288,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21289,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21290,Baltimore,Baltimore (city),Maryland,MD,39.2933,-76.6238
21297,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21298,Baltimore,Baltimore (city),Maryland,MD,39.2847,-76.6205
21401,Annapolis,Anne Arundel,Maryland,MD,38.9898,-76.5501
21402,Annapolis,Anne Arundel,Maryland,MD,38.9871,-76.4715
21403,Annapolis,Anne Arundel,Maryland,MD,38.9524,-76.491
21404,Annapolis,Anne Arundel,Maryland,MD,38.9784,-76.4922
21405,Annapolis,Anne Arundel,Maryland,MD,39.0305,-76.5515
21409,Annapolis,Anne Arundel,Maryland,MD,39.0416,-76.4377
21411,Annapolis,Anne Arundel,Maryland,MD,38.9742,-76.5949
21412,Annapolis,Anne Arundel,Maryland,MD,38.9742,-76.5949
21501,Cumberland,Allegany,Maryland,MD,39.6529,-78.7625
21502,Cumberland,Allegany,Maryland,MD,39.5992,-78.8444
21503,Cumberland,Allegany,Maryland,MD,39.6529,-78.7625
21504,Cumberland,Allegany,Maryland,MD,39.5807,-78.6906
21505,Cumberland,Allegany,Maryland,MD,39.594,-78.8434
21520,Accident,Garrett,Maryland,MD,39.6355,-79.3085
21521,Barton,Allegany,Maryland,MD,39.5331,-79.0281
21522,Bittinger,Garrett,Maryland,MD,39.6023,-79.2234
21523,Bloomington,Garrett,Maryland,MD,39.4861,-79.083
21524,Corriganville,Allegany,Maryland,MD,39.6967,-78.8031
21528,Eckhart Mines,Allegany,Maryland,MD,39.6528,-78.9014
21529,Ellerslie,Allegany,Maryland,MD,39.7083,-78.7774
21530,Flintstone,Allegany,Maryland,MD,39.6993,-78.5739
21531,Friendsville,Garrett,Maryland,MD,39.6665,-79.4219
21532,Frostburg,Allegany,Maryland,MD,39.6494,-78.9306
21536,Grantsville,Garrett,Maryland,MD,39.6551,-79.1241
21538,Kitzmiller,Garrett,Maryland,MD,39.4169,-79.2222
21539,Lonaconing,Allegany,Maryland,MD,39.5757,-78.9915
21540,Luke,Allegany,Maryland,MD,39.4774,-79.0594
21541,Mc Henry,Garrett,Maryland,MD,39.5656,-79.3823
21542,Midland,Allegany,Maryland,MD,39.5901,-78.9497
21543,Midlothian,Allegany,Maryland,MD,39.6339,-78.9604
21545,Mount Savage,Allegany,Maryland,MD,39.6991,-78.8739
21550,Oakland,Garrett,Maryland,MD,39.4339,-79.3167
21555,Oldtown,Allegany,Maryland,MD,39.5846,-78.6044
21556,Pinto,Allegany,Maryland,MD,39.5725,-78.844
21557,Rawlings,Allegany,Maryland,MD,39.5214,-78.9062
21560,Spring Gap,Allegany,Maryland,MD,39.5654,-78.7164
21561,Swanton,Garrett,Maryland,MD,39.4764,-79.2402
21562,Westernport,Allegany,Maryland,MD,39.4905,-79.014
21601,Easton,Talbot,Maryland,MD,38.7768,-76.0758
21607,Barclay,Queen Anne's,Maryland,MD,39.1299,-75.8601
21609,Bethlehem,Caroline,Maryland,MD,38.7406,-75.9587
21610,Betterton,Kent,Maryland,MD,39.3655,-76.0639
21612,Bozman,Talbot,Maryland,MD,38.7515,-76.2764
21613,Cambridge,Dorchester,Maryland,MD,38.5643,-76.0874
21617,Centreville,Queen Anne's,Maryland,MD,39.0564,-76.045
21619,Chester,Queen Anne's,Maryland,MD,38.9583,-76.2842
21620,Chestertown,Kent,Maryland,MD,39.2125,-76.0802
21622,Church Creek,Dorchester,Maryland,MD,38.4278,-76.1696
21623,Church Hill,Queen Anne's,Maryland,MD,39.146,-75.988
21624,Claiborne,Talbot,Maryland,MD,38.8368,-76.2714
21625,Cordova,Talbot,Maryland,MD,38.8704,-76.0029
21626,Crapo,Dorchester,Maryland,MD,38.3295,-76.1142
21627,Crocheron,Dorchester,Maryland,MD,38.2426,-76.0531
21628,Crumpton,Queen Anne's,Maryland,MD,39.233,-75.9195
21629,Denton,Caroline,Maryland,MD,38.8595,-75.8357
21631,East New Market,Dorchester,Maryland,MD,38.5921,-75.9568
21632,Federalsburg,Caroline,Maryland,MD,38.7147,-75.7754
21634,Fishing Creek,Dorchester,Maryland,MD,38.3223,-76.2244
21635,Galena,Kent,Maryland,MD,39.3374,-75.8717
21636,Goldsboro,Caroline,Maryland,MD,39.023,-75.7926
21638,Grasonville,Queen Anne's,Maryland,MD,38.9456,-76.1997
21639,Greensboro,Caroline,Maryland,MD,38.9616,-75.8059
21640,Henderson,Caroline,Maryland,MD,39.0672,-75.7948
21641,Hillsboro,Caroline,Maryland,MD,38.9206,-75.9388
21643,Hurlock,Dorchester,Maryland,MD,38.6438,-75.863
21644,Ingleside,Queen Anne's,Maryland,MD,39.1182,-75.8769
21645,Kennedyville,Kent,Maryland,MD,39.2978,-75.9818
21647,Mcdaniel,Talbot,Maryland,MD,38.8192,-76.2806
21648,Madison,Dorchester,Maryland,MD,38.4782,-76.2412
21649,Marydel,Caroline,Maryland,MD,39.1082,-75.7622
21650,Massey,Kent,Maryland,MD,39.3126,-75.8215
21651,Millington,Kent,Maryland,MD,39.2743,-75.8951
21652,Neavitt,Talbot,Maryland,MD,38.7246,-76.2824
21653,Newcomb,Talbot,Maryland,MD,38.7518,-76.178
21654,Oxford,Talbot,Maryland,MD,38.6864,-76.1538
21655,Preston,Caroline,Maryland,MD,38.7465,-75.9163
21656,Price,Queen Anne's,Maryland,MD,39.0346,-76.0921
21657,Queen Anne,Queen Anne's,Maryland,MD,38.9456,-75.9777
21658,Queenstown,Queen Anne's,Maryland,MD,39.0025,-76.1424
21659,Rhodesdale,Dorchester,Maryland,MD,38.603,-75.7749
21660,Ridgely,Caroline,Maryland,MD,38.9568,-75.8848
21661,Rock Hall,Kent,Maryland,MD,39.1344,-76.2305
21662,Royal Oak,Talbot,Maryland,MD,38.714,-76.2097
21663,Saint Michaels,Talbot,Maryland,MD,38.783,-76.2215
21664,Secretary,Dorchester,Maryland,MD,38.6093,-75.9474
21665,Sherwood,Talbot,Maryland,MD,38.7374,-76.3278
21666,Stevensville,Queen Anne's,Maryland,MD,38.9394,-76.3371
21667,Still Pond,Kent,Maryland,MD,39.3293,-76.0455
21668,Sudlersville,Queen Anne's,Maryland,MD,39.1823,-75.85
21669,Taylors Island,Dorchester,Maryland,MD,38.4631,-76.2964
21670,Templeville,Caroline,Maryland,MD,39.1362,-75.766
21671,Tilghman,Talbot,Maryland,MD,38.7063,-76.3377
21672,Toddville,Dorchester,Maryland,MD,38.2726,-76.0596
21673,Trappe,Talbot,Maryland,MD,38.6647,-76.0507
21675,Wingate,Dorchester,Maryland,MD,38.2899,-76.0863
21676,Wittman,Talbot,Maryland,MD,38.7846,-76.3001
21677,Woolford,Dorchester,Maryland,MD,38.4997,-76.2025
21678,Worton,Kent,Maryland,MD,39.2963,-76.1008
21679,Wye Mills,Talbot,Maryland,MD,38.9281,-76.0814
21690,Chestertown,Queen Anne's,Maryland,MD,39.0346,-76.0921
21701,Frederick,Frederick,Maryland,MD,39.4461,-77.335
21702,Frederick,Frederick,Maryland,MD,39.4926,-77.4612
21703,Frederick,Frederick,Maryland,MD,39.3647,-77.4636
21704,Frederick,Frederick,Maryland,MD,39.3455,-77.3832
21705,Frederick,Frederick,Maryland,MD,39.47,-77.3921
21709,Frederick,Frederick,Maryland,MD,39.47,-77.3921
21710,Adamstown,Frederick,Maryland,MD,39.291,-77.4552
21711,Big Pool,Washington,Maryland,MD,39.6457,-78.0104
21713,Boonsboro,Washington,Maryland,MD,39.552,-77.6957
21714,Braddock Heights,Frederick,Maryland,MD,39.4203,-77.5051
21715,Brownsville,Washington,Maryland,MD,39.3869,-77.658
21716,Brunswick,Frederick,Maryland,MD,39.3164,-77.623
21717,Buckeystown,Frederick,Maryland,MD,39.3309,-77.4274
21718,Burkittsville,Frederick,Maryland,MD,39.3923,-77.6275
21719,Cascade,Washington,Maryland,MD,39.6958,-77.4955
21720,Cavetown,Washington,Maryland,MD,39.6473,-77.5842
21721,Chewsville,Washington,Maryland,MD,39.6425,-77.6372
21722,Clear Spring,Washington,Maryland,MD,39.6658,-77.9064
21723,Cooksville,Howard,Maryland,MD,39.3211,-77.0051
21727,Emmitsburg,Frederick,Maryland,MD,39.694,-77.3357
21733,Fairplay,Washington,Maryland,MD,39.5594,-77.7604
21734,Funkstown,Washington,Maryland,MD,39.609,-77.7044
21737,Glenelg,Howard,Maryland,MD,39.2546,-77.0198
21738,Glenwood,Howard,Maryland,MD,39.2795,-77.0148
21740,Hagerstown,Washington,Maryland,MD,39.632,-77.7372
21741,Hagerstown,Washington,Maryland,MD,39.6418,-77.72
21742,Hagerstown,Washington,Maryland,MD,39.6573,-77.6921
21746,Hagerstown,Washington,Maryland,MD,39.5638,-77.7206
21747,Hagerstown,Washington,Maryland,MD,39.6418,-77.72
21749,Hagerstown,Washington,Maryland,MD,39.6418,-77.72
21750,Hancock,Washington,Maryland,MD,39.6991,-78.1762
21754,Ijamsville,Frederick,Maryland,MD,39.3267,-77.2964
21755,Jefferson,Frederick,Maryland,MD,39.3653,-77.5441
21756,Keedysville,Washington,Maryland,MD,39.4563,-77.6944
21757,Keymar,Carroll,Maryland,MD,39.5656,-77.2817
21758,Knoxville,Frederick,Maryland,MD,39.3479,-77.6513
21759,Ladiesburg,Frederick,Maryland,MD,39.5694,-77.2905
21762,Libertytown,Frederick,Maryland,MD,39.4822,-77.2468
21765,Lisbon,Howard,Maryland,MD,39.3378,-77.072
21766,Little Orleans,Allegany,Maryland,MD,39.6876,-78.3781
21767,Maugansville,Washington,Maryland,MD,39.6996,-77.7499
21769,Middletown,Frederick,Maryland,MD,39.4416,-77.5502
21770,Monrovia,Frederick,Maryland,MD,39.3512,-77.2494
21771,Mount Airy,Frederick,Maryland,MD,39.3881,-77.1723
21773,Myersville,Frederick,Maryland,MD,39.5282,-77.5513
